transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount_eur,country,customer_segment
347,688,2025-11-01 23:51:45,Card Payment,Entertainment,107.75,Senegal,Standard
348,25,2025-08-15 22:41:21,Cash Withdrawal,Restaurants,296.36,UK,Standard
349,150,2025-02-13 04:05:28,Card Payment,Utilities,63.91,UK,Standard
350,758,2025-01-08 12:29:53,Card Payment,Restaurants,522.56,France,Premium
351,711,2025-04-18 19:35:17,Online Payment,Shopping,137.77,Senegal,Standard
352,217,2025-03-14 00:40:10,Card Payment,Shopping,333.79,UK,Premium
353,386,2025-04-13 22:29:57,Transfer,Groceries,160.72,Portugal,Premium
354,278,2025-12-06 13:06:54,Card Payment,Groceries,24.65,UK,Standard
355,886,2025-04-29 13:51:39,Card Payment,Shopping,260.89,France,Standard
356,521,2025-11-02 19:21:12,Online Payment,Transport,271.64,Spain,Standard
357,91,2025-01-21 09:00:26,Card Payment,Healthcare,340.81,France,Premium
358,945,2025-01-10 12:37:33,Transfer,Entertainment,149.53,France,Standard
359,701,2025-09-14 10:02:39,Card Payment,Shopping,74.68,Portugal,Standard
360,832,2025-01-16 20:12:17,Card Payment,Shopping,264.21,UK,Standard
361,972,2025-03-12 03:11:47,Card Payment,Restaurants,105.83,Senegal,Standard
362,748,2025-08-07 11:22:24,Card Payment,Utilities,256.23,Spain,Premium
363,932,2025-03-12 21:09:16,Transfer,Healthcare,164.96,Portugal,Standard
364,555,2025-12-28 19:04:16,Transfer,Utilities,259.46,France,Standard
365,932,2025-03-22 11:33:34,Card Payment,Restaurants,198.59,Portugal,Standard
366,70,2025-03-16 01:04:24,Transfer,Transport,118.64,France,Premium
367,784,2025-11-23 09:58:07,Card Payment,Travel,288.55,Spain,Standard
368,156,2025-11-10 22:27:44,Cash Withdrawal,Transport,43.81,France,Standard
369,274,2025-01-14 13:04:49,Transfer,Utilities,180.93,France,Standard
370,82,2025-08-29 23:39:00,Transfer,Healthcare,89.11,Portugal,Premium
371,383,2025-04-09 08:14:18,Card Payment,Travel,149.98,Senegal,Standard
372,34,2025-04-24 07:23:05,Card Payment,Groceries,1112.01,France,Business
373,776,2025-11-12 17:50:17,Card Payment,Restaurants,556.99,Senegal,Premium
374,705,2025-01-22 22:08:02,Card Payment,Healthcare,266.84,Senegal,Standard
375,753,2025-10-20 21:37:11,Online Payment,Entertainment,485.1,Germany,Business
376,550,2025-01-22 08:56:47,Transfer,Groceries,158.59,Senegal,Standard
377,532,2025-11-19 01:47:41,Transfer,Groceries,169.52,Senegal,Standard
378,195,2025-05-27 16:47:49,Card Payment,Travel,265.9,Senegal,Standard
379,171,2025-08-26 23:31:25,Card Payment,Groceries,417.07,Spain,Premium
380,463,2025-12-23 19:53:38,Card Payment,Transport,58.03,Senegal,Standard
381,139,2025-10-30 07:21:07,Card Payment,Entertainment,138.01,Portugal,Standard
382,904,2025-12-31 05:58:15,Card Payment,Shopping,100.6,Germany,Standard
383,736,2025-07-05 03:06:21,Cash Withdrawal,Transport,38.68,UK,Standard
384,537,2025-03-29 12:12:14,Cash Withdrawal,Restaurants,233.42,France,Premium
385,580,2025-12-31 01:52:05,Online Payment,Restaurants,52.83,UK,Standard
386,430,2025-03-09 07:23:08,Card Payment,Healthcare,90.19,Spain,Standard
387,4,2025-09-13 19:47:17,Transfer,Shopping,8.6,UK,Standard
388,827,2025-09-01 16:31:12,Card Payment,Healthcare,75.17,Germany,Standard
389,420,2025-11-14 22:53:16,Card Payment,Groceries,77.19,France,Standard
390,571,2025-12-01 12:42:26,Online Payment,Utilities,38.86,France,Premium
391,38,2025-06-02 12:03:19,Card Payment,Groceries,201.76,France,Standard
392,943,2025-12-11 10:21:14,Card Payment,Transport,256.0,Senegal,Premium
393,626,2025-07-04 01:18:17,Transfer,Restaurants,290.06,Senegal,Standard
394,96,2025-02-04 15:33:30,Cash Withdrawal,Entertainment,113.73,France,Standard
395,864,2025-05-21 11:59:10,Transfer,Shopping,143.89,Germany,Standard
396,540,2025-02-25 20:48:10,Card Payment,Utilities,420.54,Senegal,Premium
397,748,2025-12-28 10:27:22,Online Payment,Transport,295.36,Spain,Premium
398,438,2025-11-16 12:53:00,Transfer,Entertainment,81.6,France,Standard
399,950,2025-09-10 06:33:00,Card Payment,Healthcare,158.31,Senegal,Standard
400,905,2025-11-17 04:17:36,Transfer,Shopping,916.89,UK,Standard
401,756,2025-10-14 23:12:38,Online Payment,Travel,127.14,Senegal,Standard
402,218,2025-02-04 11:12:20,Card Payment,Utilities,208.56,Senegal,Standard
403,308,2025-06-20 12:25:42,Transfer,Entertainment,231.27,France,Standard
404,406,2025-06-23 17:26:37,Cash Withdrawal,Groceries,250.45,Portugal,Standard
405,939,2025-11-18 16:46:14,Card Payment,Groceries,195.47,France,Standard
406,914,2025-01-29 18:58:18,Online Payment,Entertainment,141.43,Germany,Standard
407,307,2025-06-19 12:52:26,Transfer,Entertainment,993.59,Spain,Standard
408,68,2025-07-12 22:48:38,Online Payment,Shopping,253.02,Spain,Standard
409,548,2025-06-07 11:27:02,Online Payment,Travel,60.28,Senegal,Standard
410,727,2025-07-10 16:27:12,Card Payment,Travel,61.21,France,Premium
411,850,2025-07-11 01:21:41,Online Payment,Utilities,319.81,UK,Premium
412,797,2025-09-05 18:12:23,Card Payment,Transport,135.91,Senegal,Standard
413,158,2025-06-17 05:13:01,Card Payment,Healthcare,221.07,UK,Standard
414,788,2025-07-18 19:01:04,Online Payment,Restaurants,131.06,Germany,Premium
415,119,2025-02-14 12:08:04,Card Payment,Groceries,207.68,Portugal,Standard
416,479,2025-06-09 00:49:06,Online Payment,Transport,158.57,UK,Standard
417,592,2025-05-22 19:22:46,Cash Withdrawal,Utilities,398.64,Spain,Business
418,327,2025-02-28 00:33:19,Cash Withdrawal,Transport,85.43,Senegal,Standard
419,982,2025-06-13 09:52:07,Transfer,Transport,65.94,Senegal,Standard
420,145,2025-06-09 22:19:41,Online Payment,Shopping,348.71,Senegal,Premium
421,914,2025-12-12 01:50:13,Card Payment,Healthcare,19.96,Germany,Standard
422,109,2025-11-02 21:34:53,Card Payment,Transport,130.81,Senegal,Standard
423,645,2025-04-12 19:25:24,Online Payment,Healthcare,186.81,Senegal,Standard
424,81,2025-12-24 17:02:57,Online Payment,Healthcare,689.99,France,Business
425,100,2025-03-15 22:27:43,Card Payment,Healthcare,143.81,France,Standard
426,265,2025-06-19 11:49:27,Online Payment,Travel,118.18,UK,Premium
427,465,2025-08-25 06:13:07,Card Payment,Transport,145.22,Portugal,Standard
428,290,2025-02-24 11:51:52,Cash Withdrawal,Restaurants,154.85,France,Standard
429,570,2025-07-31 08:41:10,Transfer,Shopping,162.16,Senegal,Standard
430,636,2025-06-24 07:34:54,Card Payment,Restaurants,292.3,Portugal,Standard
431,834,2025-06-25 19:49:32,Transfer,Travel,236.37,Senegal,Standard
432,711,2025-09-07 04:09:44,Card Payment,Transport,223.11,Senegal,Standard
433,607,2025-04-01 11:12:54,Transfer,Entertainment,337.5,UK,Premium
434,979,2025-07-14 11:55:14,Card Payment,Transport,414.45,France,Premium
435,507,2025-10-25 23:09:39,Transfer,Groceries,63.41,France,Premium
436,830,2025-05-30 14:11:55,Card Payment,Restaurants,399.92,Senegal,Premium
437,631,2025-06-03 20:45:47,Transfer,Utilities,65.67,France,Standard
438,814,2025-06-26 03:15:03,Online Payment,Shopping,275.96,UK,Standard
439,597,2025-02-01 13:26:34,Card Payment,Travel,255.05,Senegal,Standard
440,923,2025-07-03 03:59:38,Transfer,Groceries,5.25,Senegal,Standard
441,882,2025-07-21 22:45:48,Card Payment,Groceries,74.4,Senegal,Standard
442,326,2025-12-06 06:18:49,Cash Withdrawal,Travel,117.56,France,Standard
443,487,2025-08-02 05:37:00,Card Payment,Travel,253.78,Portugal,Standard
444,296,2025-01-09 05:14:33,Online Payment,Restaurants,44.61,Germany,Standard
445,739,2025-03-12 23:23:00,Online Payment,Travel,292.62,UK,Standard
446,826,2025-08-06 22:41:30,Card Payment,Healthcare,268.61,UK,Standard
447,185,2025-07-01 08:13:08,Card Payment,Travel,167.85,Senegal,Standard
448,191,2025-05-02 18:16:02,Card Payment,Groceries,175.49,Portugal,Standard
449,276,2025-09-05 13:25:10,Card Payment,Entertainment,59.49,Senegal,Business
450,116,2025-05-24 16:55:40,Transfer,Transport,46.92,Portugal,Standard
451,530,2025-12-06 02:50:34,Card Payment,Transport,77.34,Senegal,Standard
452,701,2025-10-01 00:23:33,Transfer,Shopping,185.85,Portugal,Standard
453,481,2025-06-30 10:43:36,Card Payment,Healthcare,174.32,Spain,Standard
454,297,2025-02-01 22:54:43,Card Payment,Shopping,219.46,UK,Standard
455,485,2025-11-16 00:59:38,Transfer,Groceries,198.61,Portugal,Standard
456,294,2025-05-23 09:10:36,Card Payment,Restaurants,154.15,Spain,Standard
457,136,2025-03-31 21:32:44,Transfer,Shopping,3672.57,Senegal,Business
458,757,2025-12-25 08:35:58,Card Payment,Healthcare,114.08,Germany,Standard
459,497,2025-03-16 21:40:59,Card Payment,Groceries,212.28,Senegal,Premium
460,957,2025-07-16 08:39:48,Online Payment,Healthcare,227.06,Spain,Standard
461,677,2025-06-26 01:58:40,Card Payment,Restaurants,134.41,UK,Premium
462,658,2025-09-01 10:58:20,Card Payment,Transport,40.99,France,Premium
463,488,2025-08-31 09:33:42,Cash Withdrawal,Utilities,117.04,Senegal,Standard
464,149,2025-08-18 13:54:30,Transfer,Travel,8.5,Portugal,Standard
465,695,2025-07-01 15:43:15,Card Payment,Groceries,134.89,Senegal,Business
466,626,2025-02-20 09:17:48,Online Payment,Shopping,103.82,Senegal,Standard
467,671,2025-12-11 21:26:05,Transfer,Healthcare,466.16,Germany,Premium
468,789,2025-06-10 19:56:16,Card Payment,Entertainment,409.85,UK,Premium
469,11,2025-02-23 16:14:10,Transfer,Transport,8.53,Senegal,Standard
470,360,2025-11-14 03:20:50,Card Payment,Shopping,158.62,Senegal,Premium
471,59,2025-12-29 04:22:05,Online Payment,Utilities,285.39,UK,Standard
472,89,2025-11-28 20:36:35,Online Payment,Restaurants,115.91,Senegal,Standard
473,823,2025-08-28 02:45:24,Online Payment,Transport,420.44,Senegal,Premium
474,655,2025-12-08 11:46:29,Card Payment,Shopping,231.96,Senegal,Standard
475,264,2025-07-18 12:06:41,Card Payment,Transport,173.6,Senegal,Premium
476,62,2025-04-13 22:13:13,Card Payment,Shopping,57.49,UK,Standard
477,403,2025-08-09 07:57:04,Card Payment,Healthcare,36.99,France,Standard
478,629,2025-02-07 02:33:49,Transfer,Healthcare,216.04,Portugal,Standard
479,586,2025-12-01 23:18:50,Cash Withdrawal,Healthcare,10.54,France,Standard
480,1,2025-07-20 20:55:19,Online Payment,Travel,83.6,UK,Standard
481,4,2025-02-05 19:39:55,Transfer,Healthcare,146.05,UK,Standard
482,232,2025-07-03 12:08:24,Card Payment,Healthcare,81.51,France,Premium
483,699,2025-02-16 13:18:07,Card Payment,Groceries,191.52,Senegal,Standard
484,548,2025-05-29 23:35:07,Online Payment,Entertainment,28.73,Senegal,Standard
485,208,2025-06-03 14:12:11,Card Payment,Groceries,580.83,UK,Premium
486,918,2025-08-13 06:53:53,Card Payment,Entertainment,148.52,Senegal,Standard
487,144,2025-09-08 14:09:16,Card Payment,Groceries,434.65,Portugal,Premium
488,65,2025-08-19 00:35:51,Cash Withdrawal,Shopping,152.41,Senegal,Standard
489,38,2025-03-02 07:42:25,Card Payment,Entertainment,237.39,France,Standard
490,827,2025-10-02 05:25:23,Transfer,Healthcare,282.33,Germany,Standard
491,759,2025-12-01 00:41:38,Transfer,Transport,15.88,Senegal,Standard
492,483,2025-01-08 06:16:17,Online Payment,Groceries,76.59,France,Standard
493,648,2025-11-09 06:12:52,Card Payment,Shopping,247.12,UK,Standard
494,856,2025-11-12 08:01:50,Transfer,Transport,77.37,UK,Premium
495,65,2025-12-14 14:38:12,Online Payment,Travel,104.52,Senegal,Standard
496,333,2025-04-20 01:39:35,Card Payment,Restaurants,99.87,France,Standard
497,608,2025-08-01 06:07:06,Card Payment,Transport,81.24,France,Premium
498,714,2025-01-21 04:51:21,Card Payment,Restaurants,268.81,Spain,Premium
499,103,2025-01-04 00:15:46,Cash Withdrawal,Travel,1273.98,Germany,Standard
500,184,2025-09-01 04:37:12,Online Payment,Shopping,127.79,UK,Standard
501,212,2025-03-31 22:13:44,Card Payment,Shopping,159.31,UK,Standard
502,709,2025-02-15 22:50:07,Card Payment,Restaurants,216.57,France,Standard
503,847,2025-04-09 04:16:41,Cash Withdrawal,Entertainment,257.08,France,Premium
504,543,2025-09-17 07:59:00,Online Payment,Entertainment,259.51,Senegal,Standard
505,476,2025-03-18 17:16:22,Cash Withdrawal,Utilities,86.55,France,Standard
506,510,2025-04-18 15:49:33,Card Payment,Groceries,41.88,Senegal,Premium
507,258,2025-10-03 06:24:13,Card Payment,Healthcare,71.11,Senegal,Business
508,162,2025-05-01 16:11:43,Cash Withdrawal,Healthcare,156.9,Germany,Standard
509,607,2025-06-16 08:22:34,Transfer,Travel,127.26,UK,Premium
510,798,2025-04-13 13:40:21,Card Payment,Utilities,33.93,UK,Standard
511,913,2025-08-12 05:16:37,Card Payment,Healthcare,355.2,Senegal,Premium
512,222,2025-08-23 07:04:08,Online Payment,Healthcare,57.53,Senegal,Standard
513,648,2025-12-21 20:42:16,Card Payment,Shopping,64.65,UK,Standard
514,62,2025-03-29 12:30:33,Card Payment,Transport,256.24,UK,Standard
515,226,2025-11-10 06:11:13,Online Payment,Restaurants,237.92,Senegal,Standard
516,592,2025-09-08 07:52:49,Online Payment,Utilities,122.04,Spain,Business
517,606,2025-05-07 09:01:23,Card Payment,Healthcare,174.71,Spain,Premium
518,336,2025-03-18 20:53:16,Card Payment,Utilities,268.09,UK,Standard
519,920,2025-09-16 01:13:26,Card Payment,Groceries,33.63,UK,Premium
520,436,2025-02-20 16:28:22,Transfer,Healthcare,975.47,Germany,Business
521,508,2025-04-22 04:49:54,Card Payment,Groceries,209.48,Senegal,Standard
522,368,2025-03-24 16:43:19,Card Payment,Transport,19.4,UK,Premium
523,879,2025-03-12 14:45:31,Transfer,Groceries,586.09,Germany,Premium
524,190,2025-01-01 22:50:22,Cash Withdrawal,Entertainment,379.82,Germany,Premium
525,73,2025-05-19 22:18:01,Card Payment,Entertainment,161.62,Senegal,Standard
526,556,2025-06-21 01:59:44,Transfer,Utilities,474.74,Senegal,Premium
527,528,2025-07-07 16:56:34,Online Payment,Entertainment,266.95,France,Standard
528,634,2025-02-04 20:24:59,Card Payment,Entertainment,113.41,Spain,Premium
529,727,2025-02-28 23:37:50,Cash Withdrawal,Restaurants,588.94,France,Premium
530,490,2025-06-14 12:50:30,Cash Withdrawal,Utilities,454.37,UK,Premium
531,920,2025-06-26 16:28:18,Card Payment,Travel,173.52,UK,Premium
532,498,2025-09-30 10:38:27,Transfer,Transport,143.7,Senegal,Standard
533,463,2025-02-14 02:55:08,Transfer,Transport,60.56,Senegal,Standard
534,401,2025-03-26 10:02:48,Online Payment,Shopping,287.69,Senegal,Standard
535,115,2025-11-18 00:49:34,Transfer,Healthcare,49.4,Senegal,Standard
536,301,2025-11-27 00:46:55,Card Payment,Restaurants,144.8,Portugal,Standard
537,299,2025-09-24 23:28:18,Card Payment,Groceries,524.36,France,Premium
538,344,2025-09-06 21:36:12,Card Payment,Entertainment,198.45,Senegal,Standard
539,682,2025-06-06 06:15:09,Transfer,Healthcare,280.22,UK,Premium
540,809,2025-01-25 05:24:03,Card Payment,Healthcare,114.71,Senegal,Standard
541,362,2025-10-02 10:23:07,Card Payment,Restaurants,187.5,Spain,Standard
542,187,2025-06-12 20:55:04,Online Payment,Restaurants,52.57,UK,Standard
543,130,2025-01-18 11:32:22,Card Payment,Entertainment,118.85,Senegal,Premium
544,353,2025-06-04 04:25:23,Card Payment,Healthcare,328.52,UK,Premium
545,943,2025-06-13 05:40:54,Card Payment,Healthcare,463.43,Senegal,Premium
546,5,2025-05-29 20:53:19,Online Payment,Entertainment,195.94,Senegal,Standard
547,683,2025-09-03 01:27:33,Card Payment,Healthcare,104.91,Senegal,Standard
548,143,2025-04-23 16:14:14,Transfer,Transport,95.88,UK,Standard
549,366,2025-09-27 08:05:16,Card Payment,Groceries,184.4,Senegal,Standard
550,801,2025-08-17 03:10:52,Online Payment,Shopping,62.74,Portugal,Standard
551,1000,2025-09-19 02:02:26,Transfer,Utilities,149.69,Germany,Standard
552,931,2025-07-09 14:03:28,Transfer,Travel,48.64,France,Standard
553,382,2025-10-15 03:11:21,Card Payment,Entertainment,108.65,France,Standard
554,221,2025-08-15 10:30:31,Cash Withdrawal,Healthcare,447.5,France,Premium
555,168,2025-10-28 21:46:12,Online Payment,Travel,439.88,France,Premium
556,89,2025-06-21 02:24:25,Card Payment,Shopping,145.01,Senegal,Standard
557,956,2025-05-20 15:05:31,Online Payment,Travel,62.18,Germany,Premium
558,180,2025-05-29 20:09:56,Transfer,Restaurants,63.78,Senegal,Standard
559,503,2025-10-14 16:52:25,Card Payment,Shopping,1004.81,Senegal,Business
560,230,2025-11-24 23:10:35,Card Payment,Groceries,50.44,Germany,Standard
561,484,2025-12-19 23:28:33,Card Payment,Shopping,256.12,France,Premium
562,251,2025-11-03 13:10:16,Card Payment,Shopping,150.45,Senegal,Standard
563,596,2025-09-01 04:21:14,Card Payment,Travel,261.16,Senegal,Standard
564,383,2025-01-30 05:19:14,Transfer,Groceries,254.36,Senegal,Standard
565,328,2025-07-04 15:16:26,Card Payment,Restaurants,220.86,Portugal,Premium
566,652,2025-11-24 02:47:49,Online Payment,Entertainment,19.37,Senegal,Standard
567,527,2025-03-27 19:47:45,Card Payment,Restaurants,230.58,France,Standard
568,331,2025-07-05 03:29:21,Online Payment,Shopping,85.08,Senegal,Standard
569,548,2025-07-10 17:39:16,Transfer,Restaurants,8.8,Senegal,Standard
570,422,2025-04-24 06:51:36,Card Payment,Restaurants,35.21,UK,Standard
571,815,2025-03-01 04:46:40,Online Payment,Transport,128.12,Germany,Standard
572,946,2025-08-15 21:45:35,Card Payment,Entertainment,193.83,Senegal,Premium
573,536,2025-03-02 08:05:44,Cash Withdrawal,Entertainment,111.6,France,Premium
574,132,2025-04-18 04:44:27,Online Payment,Restaurants,415.95,Senegal,Premium
575,81,2025-08-09 01:32:52,Card Payment,Transport,111.73,France,Business
576,202,2025-01-23 02:24:43,Card Payment,Groceries,143.38,Senegal,Standard
577,309,2025-04-16 21:23:38,Transfer,Transport,235.8,France,Standard
578,923,2025-05-23 21:06:29,Card Payment,Entertainment,13.63,Senegal,Standard
579,357,2025-10-24 00:30:32,Card Payment,Utilities,153.95,Senegal,Standard
580,542,2025-10-03 00:09:27,Card Payment,Utilities,289.46,Senegal,Standard
581,997,2025-09-01 13:20:33,Cash Withdrawal,Utilities,1106.16,France,Business
582,715,2025-07-01 13:49:16,Transfer,Healthcare,203.69,Senegal,Standard
583,435,2025-06-10 04:30:02,Card Payment,Utilities,125.24,UK,Standard
584,478,2025-05-28 20:17:04,Card Payment,Restaurants,302.53,Senegal,Premium
585,740,2025-08-22 21:51:34,Card Payment,Entertainment,150.65,Germany,Standard
586,754,2025-08-08 06:52:24,Card Payment,Healthcare,71.63,UK,Standard
587,878,2025-01-07 17:54:01,Card Payment,Healthcare,564.06,France,Premium
588,689,2025-03-03 05:13:11,Card Payment,Healthcare,159.19,Spain,Standard
589,405,2025-03-28 02:21:21,Card Payment,Transport,223.72,France,Standard
590,373,2025-07-26 04:28:10,Online Payment,Entertainment,64.08,Senegal,Standard
591,239,2025-10-25 21:36:50,Online Payment,Healthcare,174.33,France,Premium
592,280,2025-07-27 17:38:28,Cash Withdrawal,Travel,220.1,UK,Premium
593,524,2025-09-12 08:24:14,Card Payment,Healthcare,73.74,Senegal,Premium
594,644,2025-02-04 18:08:11,Online Payment,Groceries,34.38,Senegal,Standard
595,695,2025-03-20 11:01:22,Card Payment,Restaurants,471.51,Senegal,Business
596,637,2025-09-10 16:58:02,Transfer,Transport,200.02,France,Standard
597,207,2025-06-25 19:40:48,Card Payment,Healthcare,149.62,Senegal,Standard
598,560,2025-03-02 13:58:03,Card Payment,Groceries,297.26,France,Standard
599,461,2025-04-01 20:16:03,Card Payment,Travel,135.55,UK,Standard
600,676,2025-08-09 04:53:47,Online Payment,Shopping,531.97,France,Premium
601,320,2025-09-09 20:09:45,Cash Withdrawal,Healthcare,230.38,Germany,Standard
602,702,2025-09-17 02:01:45,Transfer,Healthcare,145.39,Portugal,Standard
603,401,2025-05-26 11:40:06,Card Payment,Travel,187.0,Senegal,Standard
604,63,2025-10-26 00:58:45,Card Payment,Groceries,42.82,UK,Standard
605,784,2025-07-02 14:59:52,Online Payment,Entertainment,117.27,Spain,Standard
606,360,2025-10-31 03:05:33,Card Payment,Utilities,156.09,Senegal,Premium
607,933,2025-10-03 11:52:24,Transfer,Shopping,38.77,France,Standard
608,39,2025-05-17 00:44:34,Card Payment,Travel,690.3,France,Business
609,713,2025-07-19 11:44:20,Card Payment,Groceries,295.8,Germany,Standard
610,587,2025-06-22 18:05:07,Card Payment,Healthcare,69.03,Senegal,Premium
611,515,2025-08-12 07:20:44,Online Payment,Entertainment,54.16,Senegal,Standard
612,509,2025-05-28 09:39:14,Transfer,Transport,252.91,UK,Standard
613,49,2025-02-17 21:03:04,Card Payment,Travel,242.36,Portugal,Standard
614,98,2025-09-01 15:33:01,Transfer,Shopping,24.84,Senegal,Standard
615,215,2025-06-03 15:45:42,Card Payment,Transport,394.41,Senegal,Premium
