transaction_id,customer_id,transaction_amount,country,transaction_type,device,transaction_hour,customer_transaction_count,customer_average_amount,international_transaction,failed_transactions,fraud
360,3754,45.06,Portugal,Cash Withdrawal,Tablet,19,17,110.4,0,0,0
361,971,94.88,United Kingdom,Transfer,Tablet,16,12,133.15,0,1,0
362,250,355.09,Spain,Transfer,Tablet,21,18,164.48,0,0,0
363,3983,59.8,United Kingdom,Online Payment,Tablet,10,22,116.99,0,4,0
364,1229,21.55,Germany,Transfer,Tablet,15,12,44.33,0,1,0
365,3513,150.46,Portugal,Transfer,Web,1,25,42.58,0,3,0
366,2283,248.65,Spain,Transfer,Web,7,15,120.07,0,1,0
367,324,441.32,Germany,Cash Withdrawal,Mobile,17,28,93.59,0,1,0
368,1100,59.56,Germany,Card Payment,Mobile,6,17,60.81,0,1,0
369,2751,101.51,Spain,Transfer,Web,6,13,121.66,0,2,0
370,3920,173.05,Senegal,Transfer,Mobile,23,22,173.36,1,2,0
371,1962,48.67,France,Transfer,Web,7,21,107.78,0,1,0
372,1560,102.87,Germany,Cash Withdrawal,Web,8,14,116.25,0,0,0
373,1909,25.34,Senegal,Online Payment,Web,6,27,183.69,0,3,0
374,2305,340.31,France,Transfer,Mobile,8,10,57.01,0,4,0
375,2950,109.13,Germany,Cash Withdrawal,Mobile,6,28,176.99,0,1,0
376,3414,30.0,France,Online Payment,Tablet,20,30,216.16,0,1,0
377,3127,50.17,Germany,Online Payment,Web,5,17,91.39,0,0,0
378,574,226.72,Portugal,Online Payment,Mobile,17,20,99.8,0,1,0
379,2147,107.72,Senegal,Card Payment,Tablet,1,12,214.04,0,1,0
380,3452,47.15,Portugal,Transfer,Mobile,22,38,83.32,0,0,0
381,1868,83.17,United Kingdom,Card Payment,Tablet,20,19,152.59,0,1,0
382,1980,122.14,Portugal,Online Payment,Mobile,0,19,88.06,0,0,0
383,69,28.7,Spain,Cash Withdrawal,Tablet,9,16,103.95,1,4,0
384,2761,145.94,Germany,Transfer,Mobile,3,18,143.83,0,1,0
385,2539,46.75,Spain,Cash Withdrawal,Web,8,21,310.91,0,3,0
386,3930,724.18,Germany,Online Payment,Tablet,7,12,75.75,0,0,0
387,2802,44.29,Senegal,Card Payment,Mobile,12,11,114.05,0,1,0
388,230,180.4,Portugal,Card Payment,Tablet,5,18,56.55,1,2,0
389,2642,293.17,United Kingdom,Card Payment,Tablet,1,39,52.58,0,1,0
390,2836,180.79,Spain,Online Payment,Web,1,46,44.62,0,1,0
391,1149,148.86,Spain,Card Payment,Mobile,10,24,210.92,1,0,0
392,591,131.42,Portugal,Online Payment,Mobile,9,16,130.07,0,1,0
393,3419,109.98,Germany,Cash Withdrawal,Web,23,8,109.06,1,2,0
394,2967,166.07,Senegal,Cash Withdrawal,Mobile,3,10,74.27,0,2,0
395,1396,1067.16,Spain,Online Payment,Web,0,17,225.06,0,3,0
396,1846,92.8,Germany,Transfer,Web,17,31,97.25,0,1,0
397,2785,109.05,Spain,Online Payment,Mobile,19,30,445.83,0,1,0
398,302,141.72,Senegal,Cash Withdrawal,Mobile,12,39,95.12,0,2,0
399,3030,55.85,Germany,Cash Withdrawal,Web,3,6,75.49,1,0,0
400,1822,242.24,United Kingdom,Cash Withdrawal,Mobile,4,14,183.82,1,0,0
401,2282,217.04,Spain,Online Payment,Mobile,0,25,74.82,1,5,0
402,2446,171.66,Spain,Cash Withdrawal,Web,0,19,64.77,0,0,0
403,347,32.71,Portugal,Transfer,Tablet,16,3,98.04,0,0,0
404,569,78.35,United Kingdom,Cash Withdrawal,Web,15,1,124.96,1,0,0
405,1131,389.17,Germany,Cash Withdrawal,Web,2,20,98.74,0,0,0
406,2953,129.8,Portugal,Online Payment,Tablet,19,3,69.57,0,1,0
407,1248,235.94,Senegal,Online Payment,Web,19,18,93.81,0,1,0
408,1804,24.46,United Kingdom,Online Payment,Tablet,19,20,129.86,1,2,0
409,3881,122.29,Portugal,Transfer,Web,10,30,408.5,0,1,0
410,1308,43.28,United Kingdom,Online Payment,Tablet,7,8,175.79,0,4,0
411,3219,166.32,Germany,Cash Withdrawal,Mobile,18,14,108.27,0,1,0
412,737,29.51,Portugal,Card Payment,Tablet,14,14,120.47,0,2,0
413,3268,73.63,United Kingdom,Card Payment,Web,21,20,195.01,0,0,0
414,992,53.18,United Kingdom,Transfer,Tablet,13,28,65.35,0,1,0
415,2450,41.4,Germany,Online Payment,Tablet,16,11,82.62,0,4,0
416,1714,244.57,Spain,Card Payment,Web,22,19,361.05,0,2,0
417,2614,263.04,Senegal,Card Payment,Mobile,21,32,115.95,0,1,0
418,2510,142.29,Senegal,Online Payment,Web,13,26,226.41,1,0,0
419,910,168.4,Spain,Transfer,Web,11,18,20.1,0,1,0
420,2411,123.16,Portugal,Transfer,Web,0,5,47.0,0,0,0
421,3771,84.55,Senegal,Card Payment,Tablet,4,34,133.76,0,0,0
422,3213,154.53,France,Online Payment,Web,15,16,388.5,1,1,0
423,1854,264.21,United Kingdom,Card Payment,Web,1,36,70.44,0,2,0
424,3479,86.98,United Kingdom,Card Payment,Tablet,5,8,294.6,0,1,0
425,2114,93.42,France,Transfer,Web,17,26,79.32,0,0,0
426,3268,106.67,Germany,Transfer,Mobile,20,2,118.09,0,1,0
427,3021,35.86,Spain,Transfer,Web,18,8,96.46,0,1,1
428,880,14.72,France,Cash Withdrawal,Tablet,2,19,110.94,0,3,0
429,2200,282.28,France,Cash Withdrawal,Web,6,12,118.21,0,1,0
430,3534,419.08,Germany,Cash Withdrawal,Tablet,12,17,123.39,0,1,0
431,1426,266.32,United Kingdom,Online Payment,Tablet,5,12,30.06,0,1,0
432,1219,149.08,Spain,Card Payment,Tablet,4,29,48.87,0,2,0
433,480,139.58,France,Cash Withdrawal,Tablet,4,22,96.17,0,1,0
434,565,400.17,Spain,Online Payment,Web,5,18,41.02,0,2,0
435,3765,186.73,Portugal,Transfer,Tablet,5,20,97.18,0,1,0
436,1289,72.24,Germany,Card Payment,Web,0,23,60.55,0,2,0
437,1573,181.01,Spain,Online Payment,Web,21,31,283.82,0,1,0
438,1819,53.94,Germany,Transfer,Mobile,18,17,145.45,1,3,0
439,1197,62.3,Senegal,Cash Withdrawal,Mobile,17,40,41.9,0,2,0
440,2317,140.86,Portugal,Online Payment,Tablet,16,28,75.9,1,2,0
441,3175,38.89,Spain,Cash Withdrawal,Tablet,1,17,84.98,0,1,0
442,896,194.58,Germany,Card Payment,Tablet,20,4,145.08,0,2,0
443,133,138.41,Germany,Cash Withdrawal,Web,2,20,152.81,0,6,0
444,3177,76.33,France,Transfer,Tablet,18,38,98.05,0,1,0
445,2500,56.53,Portugal,Online Payment,Mobile,19,24,267.86,1,1,0
446,848,161.5,Senegal,Cash Withdrawal,Tablet,8,7,158.02,0,2,0
447,2884,107.44,United Kingdom,Cash Withdrawal,Tablet,8,11,108.65,0,1,0
448,3688,82.33,Portugal,Card Payment,Mobile,13,12,42.96,0,2,0
449,3552,72.28,Portugal,Transfer,Tablet,4,33,257.69,0,3,0
450,3394,75.16,France,Online Payment,Web,4,13,176.69,0,1,0
451,1697,46.11,Germany,Online Payment,Mobile,20,27,110.89,0,0,0
452,1651,56.65,Spain,Cash Withdrawal,Tablet,11,22,98.14,0,2,0
453,2384,590.61,Senegal,Card Payment,Tablet,14,4,290.13,0,1,0
454,3483,132.09,Senegal,Online Payment,Mobile,13,18,191.14,0,2,0
455,1323,168.55,United Kingdom,Cash Withdrawal,Tablet,18,6,79.01,1,1,0
456,3229,53.46,United Kingdom,Card Payment,Mobile,3,20,168.31,0,3,0
457,67,278.56,Senegal,Transfer,Web,14,27,62.1,1,2,0
458,829,170.4,Portugal,Transfer,Tablet,9,14,104.7,0,0,0
459,1123,211.07,Senegal,Cash Withdrawal,Web,2,1,70.89,0,1,0
460,678,53.59,Senegal,Online Payment,Tablet,9,32,179.89,0,2,0
461,1759,315.86,Portugal,Card Payment,Tablet,3,10,83.21,1,4,0
462,544,175.85,Spain,Transfer,Tablet,21,34,39.17,0,1,1
463,1408,513.75,Senegal,Online Payment,Tablet,4,23,146.67,0,2,0
464,366,77.05,Portugal,Card Payment,Mobile,10,26,44.62,0,1,0
465,1568,89.37,France,Transfer,Mobile,16,22,364.09,0,3,0
466,673,1462.55,Germany,Cash Withdrawal,Tablet,6,16,322.83,0,4,1
467,1687,79.14,Spain,Online Payment,Mobile,2,25,50.43,0,6,0
468,505,45.71,Spain,Online Payment,Web,13,9,87.16,0,2,0
469,1135,115.79,Portugal,Card Payment,Mobile,17,24,174.95,0,3,0
470,1168,54.54,Portugal,Card Payment,Tablet,9,38,112.61,0,1,0
471,773,147.66,Portugal,Online Payment,Web,20,33,60.47,1,1,0
472,3911,97.13,France,Online Payment,Web,3,8,59.9,0,3,0
473,291,295.68,Spain,Card Payment,Web,10,39,114.65,1,1,0
474,2329,72.83,Germany,Cash Withdrawal,Tablet,21,32,44.3,0,2,0
475,3156,79.15,Senegal,Card Payment,Tablet,2,2,56.27,1,0,0
476,3779,326.57,Senegal,Online Payment,Tablet,9,25,100.27,0,3,0
477,1702,410.05,Germany,Online Payment,Mobile,20,15,92.15,0,1,0
478,1137,79.64,Senegal,Cash Withdrawal,Mobile,16,6,115.18,0,1,0
479,637,407.84,Spain,Cash Withdrawal,Web,18,13,74.76,0,1,0
480,2790,474.0,Portugal,Card Payment,Web,22,11,73.87,0,1,0
481,978,259.5,Senegal,Transfer,Mobile,13,7,115.88,1,0,0
482,226,166.79,United Kingdom,Transfer,Mobile,0,14,93.41,0,3,0
483,672,232.55,Germany,Cash Withdrawal,Tablet,16,8,179.7,0,1,0
484,684,415.86,United Kingdom,Transfer,Tablet,8,30,129.4,0,1,0
485,3686,188.89,Senegal,Cash Withdrawal,Web,8,23,138.99,0,2,0
486,3994,42.05,Spain,Card Payment,Web,14,20,94.3,0,1,0
487,3520,111.3,Spain,Transfer,Web,5,24,87.25,0,2,0
488,2351,170.1,Portugal,Card Payment,Mobile,23,19,99.03,0,0,0
489,3535,156.53,Senegal,Transfer,Mobile,15,21,41.96,0,2,0
490,734,85.52,Senegal,Online Payment,Mobile,10,37,251.86,0,1,0
491,1311,81.26,United Kingdom,Card Payment,Tablet,11,22,131.18,1,1,0
492,216,100.73,France,Transfer,Tablet,1,12,72.65,0,1,0
493,1906,115.15,United Kingdom,Cash Withdrawal,Web,2,12,165.54,0,1,1
494,822,399.33,United Kingdom,Cash Withdrawal,Tablet,19,24,145.94,0,2,0
495,3981,377.52,Germany,Transfer,Tablet,17,26,120.61,0,0,0
496,27,477.97,Germany,Card Payment,Mobile,17,26,96.97,0,2,0
497,3594,232.36,Senegal,Cash Withdrawal,Mobile,21,17,213.62,0,2,0
498,1260,202.95,Senegal,Transfer,Tablet,7,13,308.47,0,3,0
499,3984,78.28,France,Cash Withdrawal,Mobile,1,28,87.16,0,1,0
500,2129,117.18,Germany,Cash Withdrawal,Web,23,19,72.69,1,1,0
501,547,81.9,Portugal,Online Payment,Mobile,18,34,51.73,0,0,0
502,3950,232.89,France,Transfer,Web,8,25,58.95,0,3,0
503,1610,54.26,Portugal,Cash Withdrawal,Web,14,8,116.72,0,1,0
504,831,32.21,France,Card Payment,Mobile,3,30,83.09,0,2,0
505,1666,109.91,Senegal,Cash Withdrawal,Mobile,14,23,115.76,0,2,0
506,492,20.58,Senegal,Transfer,Tablet,9,30,30.44,0,1,0
507,166,169.72,France,Cash Withdrawal,Mobile,2,28,122.11,0,2,0
508,1624,138.62,Spain,Card Payment,Tablet,9,24,63.07,0,0,0
509,128,53.0,Germany,Online Payment,Tablet,23,27,117.6,0,0,0
510,418,490.64,France,Card Payment,Mobile,1,12,51.67,0,0,0
511,536,132.24,France,Online Payment,Web,21,4,46.97,0,0,0
512,2386,196.35,Spain,Cash Withdrawal,Mobile,0,6,78.35,0,0,0
513,2646,132.96,Germany,Transfer,Mobile,10,24,31.33,1,2,0
514,208,376.26,France,Online Payment,Tablet,12,11,151.53,0,1,0
515,1748,157.95,France,Cash Withdrawal,Mobile,5,29,59.84,0,1,0
516,609,130.13,Senegal,Transfer,Tablet,9,11,86.07,0,1,0
517,1963,241.47,Senegal,Card Payment,Web,12,17,112.5,1,1,0
518,3624,38.13,Spain,Transfer,Tablet,17,46,56.42,0,2,0
519,3203,328.85,Portugal,Cash Withdrawal,Web,17,21,136.57,0,1,0
520,2317,159.28,Spain,Cash Withdrawal,Web,8,17,259.33,0,0,0
521,898,64.07,Senegal,Cash Withdrawal,Mobile,15,19,231.01,0,1,0
522,954,84.28,France,Card Payment,Mobile,21,28,28.56,0,1,0
523,3241,74.79,Portugal,Card Payment,Mobile,18,22,225.89,0,3,0
524,1454,81.98,France,Transfer,Mobile,18,13,53.85,0,1,0
525,1470,74.9,Spain,Card Payment,Tablet,22,1,188.34,0,1,0
526,583,336.94,Spain,Transfer,Web,17,26,55.56,0,1,0
527,370,196.18,Senegal,Transfer,Tablet,7,26,70.77,1,4,0
528,1359,129.75,Spain,Transfer,Mobile,10,8,113.79,0,3,0
529,3459,137.1,United Kingdom,Card Payment,Mobile,4,18,136.13,0,4,0
530,3172,144.66,Senegal,Cash Withdrawal,Mobile,11,9,139.6,0,2,0
531,2401,73.39,Senegal,Cash Withdrawal,Web,10,9,69.77,1,2,0
532,3886,70.11,Germany,Online Payment,Tablet,10,10,273.57,0,3,0
533,2841,50.73,Spain,Cash Withdrawal,Mobile,21,28,121.89,0,1,0
534,1257,189.16,Portugal,Cash Withdrawal,Mobile,5,25,62.24,0,0,0
535,3886,35.85,Spain,Online Payment,Tablet,1,26,205.76,0,2,0
536,3313,186.74,Spain,Transfer,Tablet,18,22,79.57,1,1,0
537,1357,160.73,Portugal,Card Payment,Mobile,11,4,116.42,0,3,0
538,3627,98.42,Senegal,Cash Withdrawal,Web,0,23,132.91,0,1,0
539,278,222.61,United Kingdom,Cash Withdrawal,Mobile,23,26,59.74,1,0,0
540,3001,99.96,Germany,Transfer,Web,15,32,76.82,0,1,0
541,1538,46.48,Senegal,Online Payment,Tablet,20,26,244.92,0,0,0
542,1849,201.1,Senegal,Card Payment,Web,0,23,211.58,0,3,0
543,304,136.44,United Kingdom,Transfer,Web,5,20,89.05,0,2,0
544,3679,424.42,Senegal,Cash Withdrawal,Tablet,19,27,120.96,0,2,0
545,1767,200.42,Portugal,Transfer,Tablet,13,28,77.06,0,2,0
546,842,134.13,France,Online Payment,Tablet,17,25,99.86,0,0,0
547,1087,584.1,Portugal,Cash Withdrawal,Web,7,20,201.72,1,1,0
548,2252,355.38,Germany,Transfer,Mobile,11,32,302.18,1,0,0
549,3375,88.4,Portugal,Online Payment,Mobile,3,38,194.72,1,0,0
550,1196,177.5,Senegal,Online Payment,Mobile,9,35,183.53,0,4,0
551,3666,50.27,Portugal,Cash Withdrawal,Mobile,20,16,40.74,0,3,0
552,3627,186.99,Germany,Cash Withdrawal,Mobile,14,11,100.54,1,4,0
553,1079,201.06,France,Cash Withdrawal,Tablet,1,11,188.15,0,1,0
554,397,73.31,Senegal,Cash Withdrawal,Tablet,13,22,179.86,0,3,0
555,2268,80.39,Senegal,Online Payment,Tablet,13,18,97.17,0,0,0
556,3836,66.87,Germany,Transfer,Web,9,13,72.03,1,1,0
557,2926,31.13,Senegal,Transfer,Mobile,14,15,76.13,0,1,0
558,3982,281.89,France,Transfer,Mobile,1,16,77.63,0,2,0
559,1784,195.59,France,Transfer,Tablet,8,14,85.82,0,1,0
560,3307,57.9,Senegal,Card Payment,Web,17,19,66.09,0,1,0
561,1132,91.13,Spain,Online Payment,Mobile,22,23,122.77,0,0,0
562,1719,1047.78,Senegal,Online Payment,Mobile,4,5,175.71,0,1,0
563,3952,26.88,Senegal,Card Payment,Tablet,3,16,53.97,0,3,0
564,3606,18.96,United Kingdom,Online Payment,Web,12,15,178.31,0,4,0
565,1938,116.85,Senegal,Transfer,Web,12,5,106.54,1,2,0
566,2842,474.99,Germany,Card Payment,Web,10,17,206.99,0,1,0
567,1947,82.0,United Kingdom,Cash Withdrawal,Mobile,10,23,128.66,0,2,0
568,1149,44.52,Germany,Card Payment,Mobile,4,22,44.26,0,2,0
569,3171,43.24,United Kingdom,Cash Withdrawal,Tablet,13,22,63.74,0,0,0
570,1810,68.58,France,Online Payment,Tablet,15,14,181.27,0,3,0
571,3363,321.94,Senegal,Transfer,Mobile,9,14,71.47,0,3,0
572,3197,101.05,Spain,Card Payment,Mobile,6,8,165.47,0,0,0
573,237,91.06,France,Card Payment,Web,1,25,131.33,0,2,0
574,1123,164.05,United Kingdom,Online Payment,Tablet,12,1,77.42,0,0,0
575,126,235.88,France,Cash Withdrawal,Web,19,19,74.16,0,2,0
576,1944,67.61,Spain,Cash Withdrawal,Web,5,13,144.69,0,1,0
577,3404,79.76,Portugal,Card Payment,Web,0,33,87.27,0,0,0
578,2344,165.07,France,Transfer,Tablet,7,14,56.49,0,3,0
579,1678,72.19,Spain,Card Payment,Tablet,0,20,113.73,0,2,0
580,710,80.66,Spain,Card Payment,Mobile,8,19,85.24,0,1,0
581,2920,77.03,Portugal,Cash Withdrawal,Web,12,23,44.24,0,0,0
582,894,221.51,Germany,Cash Withdrawal,Tablet,16,32,82.08,0,2,0
583,420,67.71,Senegal,Cash Withdrawal,Tablet,20,27,165.89,0,2,0
584,2804,533.19,Senegal,Online Payment,Mobile,10,35,119.43,0,1,0
585,3529,182.06,United Kingdom,Cash Withdrawal,Tablet,22,21,166.84,0,1,0
586,772,37.72,France,Transfer,Mobile,19,23,151.42,0,1,0
587,574,268.54,Portugal,Card Payment,Tablet,15,30,57.23,0,0,0
588,1715,43.66,Germany,Online Payment,Tablet,1,3,86.88,0,3,0
589,3343,202.83,France,Cash Withdrawal,Tablet,22,18,133.54,0,0,0
590,3215,48.51,Germany,Cash Withdrawal,Tablet,9,19,147.07,0,1,0
591,3591,639.39,Spain,Transfer,Web,3,16,180.34,0,4,0
592,2971,233.41,Spain,Transfer,Tablet,10,10,313.69,0,4,0
593,915,50.22,Portugal,Cash Withdrawal,Web,10,29,81.34,0,1,0
594,1900,81.92,Senegal,Online Payment,Mobile,20,22,307.23,0,1,0
595,292,226.85,Germany,Transfer,Tablet,3,3,53.23,0,0,0
596,1223,100.42,Germany,Card Payment,Mobile,4,29,117.15,0,2,0
597,2333,559.78,Germany,Transfer,Web,22,28,96.54,0,1,0
598,1363,241.64,Portugal,Transfer,Web,20,24,148.98,1,0,0
599,858,49.2,France,Transfer,Web,2,44,273.1,1,0,0
600,1759,196.7,Germany,Online Payment,Web,12,24,383.16,1,0,0
601,2993,149.34,United Kingdom,Card Payment,Web,16,7,134.36,0,2,0
602,2567,107.32,Portugal,Transfer,Mobile,22,19,144.08,0,1,0
603,421,134.77,Germany,Cash Withdrawal,Mobile,2,16,44.15,0,1,0
604,1192,100.77,Germany,Cash Withdrawal,Web,21,1,203.81,0,3,0
605,3693,305.78,Germany,Cash Withdrawal,Mobile,5,14,57.58,0,0,0
606,1653,73.01,Senegal,Transfer,Mobile,23,4,20.1,0,1,0
607,90,317.41,Spain,Transfer,Mobile,11,15,85.9,0,1,0
608,1537,305.86,Portugal,Cash Withdrawal,Tablet,19,21,143.96,1,1,0
609,2712,16.6,Senegal,Card Payment,Mobile,22,13,144.33,1,3,0
610,507,55.38,Spain,Cash Withdrawal,Web,22,10,97.13,0,3,0
611,2582,215.23,Senegal,Cash Withdrawal,Web,21,1,220.4,1,2,0
612,2551,92.85,Spain,Transfer,Web,3,15,92.46,0,1,0
613,1158,306.7,Senegal,Card Payment,Web,6,32,99.55,0,0,0
614,3406,70.56,Spain,Transfer,Web,22,23,90.04,0,0,0
615,2246,46.53,Germany,Transfer,Tablet,15,17,120.53,0,1,1
616,2752,274.38,Senegal,Card Payment,Tablet,21,23,94.3,0,4,0
617,3193,142.86,Spain,Card Payment,Tablet,23,36,70.82,1,2,0
618,947,520.32,Germany,Cash Withdrawal,Web,14,21,233.43,1,2,0
619,3581,104.72,Senegal,Cash Withdrawal,Web,21,23,106.28,0,1,0
620,390,322.2,Senegal,Card Payment,Mobile,21,1,173.44,0,0,0
621,3664,405.9,Germany,Cash Withdrawal,Tablet,2,13,241.0,0,4,0
622,467,47.32,Germany,Online Payment,Web,8,36,209.01,0,1,0
623,1959,43.18,Germany,Transfer,Mobile,4,25,144.08,0,1,0
624,3861,27.23,France,Card Payment,Web,18,16,53.21,0,2,0
625,1795,62.03,France,Online Payment,Web,19,17,55.72,1,1,0
626,3435,160.05,Portugal,Transfer,Web,15,16,81.1,1,3,0
627,189,129.9,Senegal,Cash Withdrawal,Tablet,10,14,88.65,1,1,0
628,2150,113.84,Portugal,Transfer,Tablet,10,13,200.89,0,0,0
629,2533,30.42,Senegal,Online Payment,Tablet,23,34,112.71,0,1,0
630,2771,173.19,Portugal,Online Payment,Mobile,17,24,93.64,0,1,0
631,48,112.25,Portugal,Transfer,Tablet,15,13,142.5,0,1,0
632,307,176.98,Germany,Cash Withdrawal,Mobile,10,18,64.2,0,2,0
633,913,208.91,Spain,Online Payment,Web,7,12,109.23,1,1,0
634,2348,71.81,Germany,Card Payment,Web,14,26,26.52,0,0,0
635,3053,351.75,Portugal,Card Payment,Mobile,12,23,76.41,0,0,0
636,1,174.99,Senegal,Cash Withdrawal,Tablet,17,11,49.04,0,2,0
637,3893,112.47,United Kingdom,Cash Withdrawal,Mobile,7,15,62.34,0,1,0
638,3144,197.67,Spain,Online Payment,Tablet,21,9,70.0,0,1,0
639,400,265.14,Portugal,Transfer,Mobile,10,25,197.76,0,1,0
640,3277,184.51,United Kingdom,Cash Withdrawal,Tablet,3,12,244.29,1,1,0
641,576,248.23,Portugal,Online Payment,Mobile,8,38,85.99,0,2,0
642,3811,214.83,Germany,Transfer,Web,6,1,68.67,0,2,0
643,1698,140.91,Senegal,Card Payment,Web,14,24,125.63,0,1,0
644,552,338.02,Germany,Card Payment,Tablet,23,10,73.24,1,1,0
645,3436,249.71,Spain,Online Payment,Tablet,5,24,223.65,0,3,0
646,3340,47.35,France,Card Payment,Web,21,3,80.26,0,1,0
647,2065,52.45,Germany,Online Payment,Tablet,22,27,250.22,0,0,0
648,3947,211.91,United Kingdom,Cash Withdrawal,Web,4,30,133.66,1,0,0
649,3631,61.71,Portugal,Cash Withdrawal,Tablet,17,32,175.49,0,1,0
650,3832,117.78,Spain,Transfer,Mobile,6,9,346.14,0,1,0
651,1415,272.04,Portugal,Transfer,Tablet,20,7,122.83,0,2,0
652,2223,257.32,Portugal,Cash Withdrawal,Tablet,3,21,68.12,0,2,0
653,2388,172.96,Spain,Online Payment,Tablet,23,12,126.14,0,5,0
654,3595,27.49,Germany,Card Payment,Tablet,3,11,71.71,1,3,0
655,2746,58.93,Senegal,Transfer,Web,5,31,163.9,0,1,0
656,600,574.2,Senegal,Cash Withdrawal,Mobile,17,22,162.05,1,0,0
657,420,414.93,Spain,Transfer,Tablet,20,13,87.66,0,0,0
658,3213,151.62,Portugal,Cash Withdrawal,Tablet,21,10,247.96,1,1,0
659,1707,309.87,Portugal,Cash Withdrawal,Tablet,1,21,115.33,1,1,0
660,2542,189.28,Germany,Transfer,Tablet,22,1,186.02,0,2,0
661,2411,96.9,Spain,Transfer,Tablet,6,13,107.89,0,4,0
662,2797,151.38,Senegal,Transfer,Mobile,23,7,57.67,0,2,0
663,1756,64.47,United Kingdom,Cash Withdrawal,Mobile,5,16,63.42,0,3,0
664,1354,157.8,Germany,Transfer,Mobile,4,19,210.61,0,2,0
665,3169,644.73,Portugal,Cash Withdrawal,Web,18,9,88.51,0,0,0
666,2899,169.55,United Kingdom,Transfer,Mobile,16,45,74.79,1,1,0
667,1704,312.43,Spain,Online Payment,Mobile,11,42,163.11,0,1,0
668,1360,43.98,United Kingdom,Cash Withdrawal,Web,6,39,108.67,0,1,0
669,1946,237.24,Spain,Card Payment,Mobile,21,22,135.24,0,2,0
670,2631,340.09,Spain,Transfer,Mobile,21,6,100.55,0,2,0
671,3262,90.08,Senegal,Online Payment,Web,17,18,174.12,0,2,0
672,2118,272.69,United Kingdom,Online Payment,Web,1,17,285.53,0,2,0
673,1313,144.66,Spain,Card Payment,Mobile,5,10,104.29,0,0,0
674,2185,159.27,Senegal,Card Payment,Mobile,21,20,30.65,0,0,0
675,2808,23.29,Germany,Card Payment,Mobile,17,13,63.01,0,2,0
676,3037,100.33,Germany,Card Payment,Tablet,21,12,354.94,0,1,0
677,1359,167.4,Senegal,Card Payment,Mobile,1,21,104.96,0,2,0
678,289,46.7,Spain,Transfer,Web,13,11,88.5,0,1,0
679,1774,62.03,United Kingdom,Card Payment,Web,21,26,115.41,1,3,1
680,2951,70.47,Spain,Card Payment,Tablet,18,21,253.27,1,0,0
681,1466,242.09,Spain,Card Payment,Web,21,21,42.68,0,0,0
682,3135,63.93,Germany,Online Payment,Web,21,17,55.17,1,1,0
683,901,317.98,France,Online Payment,Tablet,9,23,106.96,0,3,0
684,2775,62.49,Portugal,Cash Withdrawal,Mobile,17,25,67.48,0,0,0
685,172,172.22,Senegal,Online Payment,Tablet,17,1,165.54,0,4,0
686,3066,134.42,Portugal,Cash Withdrawal,Mobile,13,14,182.47,0,0,0
687,584,597.79,France,Transfer,Mobile,19,11,79.04,0,2,0
688,743,108.03,Portugal,Card Payment,Tablet,14,17,46.08,0,0,0
689,2752,170.83,Senegal,Cash Withdrawal,Mobile,6,24,37.88,0,4,0
690,1356,284.62,United Kingdom,Transfer,Tablet,20,4,313.58,0,3,0
691,286,293.64,France,Cash Withdrawal,Web,14,39,254.74,0,1,0
692,2841,189.31,Spain,Transfer,Tablet,18,14,126.59,0,1,0
693,1755,80.34,France,Card Payment,Web,7,14,79.6,0,1,0
694,2625,109.0,Germany,Cash Withdrawal,Web,4,1,89.73,0,1,0
695,1966,67.89,Germany,Online Payment,Web,9,20,118.62,0,4,0
696,2645,67.52,Spain,Card Payment,Web,4,21,49.3,0,1,0
697,3005,84.47,Portugal,Card Payment,Tablet,2,17,104.08,0,0,0
698,2588,113.9,Senegal,Online Payment,Tablet,6,3,118.13,0,4,0
699,2227,265.67,Spain,Online Payment,Tablet,4,1,219.68,0,1,0
700,3163,368.37,Spain,Cash Withdrawal,Mobile,14,16,105.79,0,1,0
701,1491,413.29,Spain,Card Payment,Tablet,7,26,63.13,0,1,0
702,2516,33.85,Portugal,Transfer,Tablet,4,24,79.74,0,2,0
703,3886,59.26,Spain,Transfer,Tablet,23,6,148.66,0,1,0
704,897,91.96,Germany,Transfer,Mobile,8,4,39.6,0,1,0
705,847,75.34,Spain,Cash Withdrawal,Web,15,30,78.85,0,4,0
706,164,436.73,Portugal,Cash Withdrawal,Mobile,22,12,141.83,0,2,0
707,1121,137.8,Portugal,Cash Withdrawal,Tablet,17,20,139.64,0,1,0
708,1551,62.63,United Kingdom,Card Payment,Tablet,8,33,54.53,0,1,0
709,2116,303.13,Germany,Cash Withdrawal,Web,15,2,54.15,0,2,0
710,28,150.03,Spain,Transfer,Web,5,26,67.53,0,0,0
711,1151,318.54,France,Transfer,Mobile,5,13,41.56,0,4,0
712,485,171.91,Portugal,Transfer,Web,10,8,107.61,0,1,0
713,1962,160.35,Germany,Transfer,Tablet,5,45,36.45,0,1,0
714,999,118.41,Senegal,Transfer,Tablet,18,26,118.37,0,0,0
715,161,59.56,Spain,Transfer,Mobile,5,19,183.38,0,1,0
716,3925,662.79,Germany,Card Payment,Tablet,23,19,113.28,0,0,0
717,352,145.95,France,Online Payment,Tablet,15,30,125.79,0,4,0
718,3402,250.44,Germany,Transfer,Tablet,5,14,68.44,0,0,0
719,687,63.29,Portugal,Cash Withdrawal,Web,19,9,393.41,0,2,0
720,1579,352.51,France,Card Payment,Mobile,6,5,116.34,0,1,0
721,2804,354.08,Germany,Transfer,Tablet,3,31,103.09,0,5,0
